video_id,segment,start,end,opensmile,covarep,facet,embeddings,phonemes,words,openface
9T9Hf74oK10,9,60.44512472,66.23197279,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_9.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_9.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_9.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_9.txt
9T9Hf74oK10,10,66.23197279,67.94807256,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_10.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_10.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_10.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_10.txt
9T9Hf74oK10,11,67.94807256,75.56077098,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_11.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_11.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_11.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_11.txt
9T9Hf74oK10,12,75.56077098,79.04285714,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_12.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_12.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_12.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_12.txt
9T9Hf74oK10,13,93.02108844,98.05963719,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_13.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_13.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_13.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_13.txt
9T9Hf74oK10,14,101.4120181,105.8120181,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_14.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_14.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_14.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_14.txt
9T9Hf74oK10,15,105.8120181,109.3340136,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_15.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_15.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_15.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_15.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_15.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_15.txt
9T9Hf74oK10,16,109.3340136,113.8537415,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_16.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_16.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_16.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_16.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_16.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_16.txt
9T9Hf74oK10,17,113.8537415,117.0265306,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_17.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_17.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_17.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_17.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_17.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_17.txt
9T9Hf74oK10,18,119.6705215,123.1326531,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_18.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_18.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_18.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_18.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_18.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_18.txt
9T9Hf74oK10,19,123.1326531,125.7367347,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_19.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_19.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_19.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_19.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_19.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_19.txt
9T9Hf74oK10,20,130.4460317,132.5712018,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_20.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_20.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_20.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_20.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_20.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_20.txt
9T9Hf74oK10,21,132.5712018,138.4777778,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_21.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_21.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_21.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_21.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_21.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_21.txt
9T9Hf74oK10,22,138.4777778,142.1294785,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_22.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_22.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_22.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_22.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_22.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_22.txt
9T9Hf74oK10,23,142.1294785,144.4442177,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_23.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_23.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_23.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_23.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_23.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_23.txt
9T9Hf74oK10,24,149.9217687,151.8673469,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_24.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_24.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_24.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_24.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_24.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_24.txt
9T9Hf74oK10,25,172.9294785,176.1721088,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/9T9Hf74oK10_25.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/9T9Hf74oK10_25.mat,../datasets/MOSI/processed/Video/FACET/Full/9T9Hf74oK10.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/9T9Hf74oK10_25.csv,../datasets/MOSI/processed/Transcript/phonemes/9T9Hf74oK10_25.csv,../datasets/MOSI/processed/Transcript/words/9T9Hf74oK10_25.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/9T9Hf74oK10_25.txt
73jzhE8R1TQ,1,74.37346939,80.63922902,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_1.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_1.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_1.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_1.txt
73jzhE8R1TQ,2,80.63922902,86.02698413,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_2.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_2.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_2.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_2.txt
73jzhE8R1TQ,3,86.02698413,90.64648526,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_3.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_3.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_3.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_3.txt
73jzhE8R1TQ,4,90.64648526,91.45464853,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_4.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_4.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_4.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_4.txt
73jzhE8R1TQ,5,91.45464853,95.01655329,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_5.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_5.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_5.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_5.txt
73jzhE8R1TQ,6,95.01655329,98.66825397,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_6.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_6.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_6.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_6.txt
73jzhE8R1TQ,7,98.66825397,100.6038549,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_7.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_7.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_7.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_7.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_7.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_7.txt
73jzhE8R1TQ,8,100.6038549,104.5548753,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_8.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_8.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_8.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_8.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_8.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_8.txt
73jzhE8R1TQ,9,104.5548753,109.7430839,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_9.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_9.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_9.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_9.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_9.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_9.txt
73jzhE8R1TQ,10,108.7453515,116.1385488,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_10.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_10.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_10.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_10.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_10.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_10.txt
73jzhE8R1TQ,11,116.1385488,119.8800454,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_11.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_11.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_11.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_11.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_11.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_11.txt
73jzhE8R1TQ,12,119.8800454,128.4505669,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_12.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_12.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_12.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_12.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_12.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_12.txt
73jzhE8R1TQ,13,127.9816327,138.9666667,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_13.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_13.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_13.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_13.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_13.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_13.txt
73jzhE8R1TQ,14,138.9666667,145.3820862,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_14.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_14.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_14.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_14.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_14.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_14.txt
73jzhE8R1TQ,15,145.3820862,154.0024943,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_15.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_15.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_15.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_15.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_15.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_15.txt
73jzhE8R1TQ,16,153.8727891,157.4247166,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_16.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_16.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_16.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_16.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_16.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_16.txt
73jzhE8R1TQ,17,157.4247166,160.4478458,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_17.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_17.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_17.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_17.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_17.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_17.txt
73jzhE8R1TQ,18,160.4478458,167.9408163,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_18.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_18.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_18.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_18.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_18.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_18.txt
73jzhE8R1TQ,19,167.9408163,174.6256236,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/73jzhE8R1TQ_19.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/73jzhE8R1TQ_19.mat,../datasets/MOSI/processed/Video/FACET/Full/73jzhE8R1TQ.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/73jzhE8R1TQ_19.csv,../datasets/MOSI/processed/Transcript/phonemes/73jzhE8R1TQ_19.csv,../datasets/MOSI/processed/Transcript/words/73jzhE8R1TQ_19.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/73jzhE8R1TQ_19.txt
Af8D0E4ZXaw,1,15.60702948,22.22199546,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_1.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_1.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_1.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_1.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_1.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_1.txt
Af8D0E4ZXaw,2,56.91315193,65.16439909,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_2.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_2.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_2.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_2.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_2.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_2.txt
Af8D0E4ZXaw,3,65.16439909,69.38480726,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_3.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_3.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_3.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_3.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_3.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_3.txt
Af8D0E4ZXaw,4,69.38480726,75.40113379,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_4.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_4.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_4.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_4.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_4.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_4.txt
Af8D0E4ZXaw,5,75.40113379,80.52947846,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_5.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_5.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_5.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_5.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_5.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_5.txt
Af8D0E4ZXaw,6,82.65464853,84.0015873,../datasets/MOSI/processed/Audio/OpenSmile/Segmented/emobase2010/Af8D0E4ZXaw_6.arff,../datasets/MOSI/processed/Audio/COVAREP/Segmented/Af8D0E4ZXaw_6.mat,../datasets/MOSI/processed/Video/FACET/Full/Af8D0E4ZXaw.FACET_out.csv,../datasets/MOSI/processed/Transcript/embeddings/Af8D0E4ZXaw_6.csv,../datasets/MOSI/processed/Transcript/phonemes/Af8D0E4ZXaw_6.csv,../datasets/MOSI/processed/Transcript/words/Af8D0E4ZXaw_6.csv,../datasets/MOSI/processed/Video/OpenFace/Segmented/Af8D0E4ZXaw_6.txt
