video_id,segment,start,end,p2fa
188004,1,0,78.742,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188004_aligned.json
188062,1,0,78.345,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188062_aligned.json
188122,1,0,103.422,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188122_aligned.json
188334,1,0,74.56,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188334_aligned.json
188343,1,0,101.24,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188343_aligned.json
188815,1,0,81.568,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188815_aligned.json
188825,1,0,100.736,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/188825_aligned.json
18938,1,0,132.076,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/18938_aligned.json
189856,1,0,126.642,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/189856_aligned.json
189966,1,0,112.524,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/189966_aligned.json
190599,1,0,88.491,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/190599_aligned.json
190726,1,0,114.428,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/190726_aligned.json
190740,1,0,91.975,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/190740_aligned.json
190743,1,0,122.323,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/190743_aligned.json
191616,1,0,214.166,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/191616_aligned.json
191941,1,0,83.894,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/191941_aligned.json
192799,1,0,88.96,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/192799_aligned.json
192827,1,0,118.701,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/192827_aligned.json
192978,1,0,88.794,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/192978_aligned.json
193093,1,0,80.832,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193093_aligned.json
193291,1,0,101.286,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193291_aligned.json
193322,1,0,66.131,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193322_aligned.json
193514,1,0,71.424,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193514_aligned.json
193894,1,0,83.012,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193894_aligned.json
193921,1,0,81.568,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193921_aligned.json
193924,1,0,81.856,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/193924_aligned.json
194299,1,0,69.335,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/194299_aligned.json
194625,1,0,115.008,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/194625_aligned.json
195575,1,0,84.608,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/195575_aligned.json
19573,1,0,67.392,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/19573_aligned.json
196364,1,0,91.499,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/196364_aligned.json
19664,1,0,88.283,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/19664_aligned.json
196665,1,0,99.15,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/196665_aligned.json
197232,1,0,122.184,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/197232_aligned.json
197778,1,0,115.282,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/197778_aligned.json
198112,1,0,85.785,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/198112_aligned.json
19850,1,0,68.36,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/19850_aligned.json
19915,1,0,133.469,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/19915_aligned.json
199215,1,0,83.264,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/199215_aligned.json
199227,1,0,80.576,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/199227_aligned.json
200941,1,0,94.628,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/200941_aligned.json
201005,1,0,65.6,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/201005_aligned.json
201497,1,0,103.296,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/201497_aligned.json
201582,1,0,108.8,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/201582_aligned.json
201980,1,0,91.456,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/201980_aligned.json
202431,1,0,83.776,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/202431_aligned.json
202810,1,0,86.272,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/202810_aligned.json
202826,1,0,129.408,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/202826_aligned.json
202990,1,0,120.32,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/202990_aligned.json
203466,1,0,87.087,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/203466_aligned.json
203806,1,0,235.056,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/203806_aligned.json
204085,1,0,88.192,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/204085_aligned.json
204378,1,0,69.76,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/204378_aligned.json
204519,1,0,72.16,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/204519_aligned.json
204792,1,0,113.216,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/204792_aligned.json
205268,1,0,85.984,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/205268_aligned.json
206049,1,0,65.44,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206049_aligned.json
206051,1,0,63.712,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206051_aligned.json
206148,1,0,67.989,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206148_aligned.json
206179,1,0,79.579,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206179_aligned.json
206376,1,0,79.346,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206376_aligned.json
206507,1,0,96.576,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206507_aligned.json
206585,1,0,85.403,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206585_aligned.json
206606,1,0,85.868,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206606_aligned.json
206621,1,0,82.716,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/206621_aligned.json
207118,1,0,77.369,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207118_aligned.json
207812,1,0,88.399,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207812_aligned.json
207867,1,0,63.902,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207867_aligned.json
207958,1,0,63.252,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207958_aligned.json
207964,1,0,64.413,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207964_aligned.json
207977,1,0,61.58,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/207977_aligned.json
208148,1,0,99.986,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208148_aligned.json
208299,1,0,85.218,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208299_aligned.json
208322,1,0,102.636,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208322_aligned.json
208416,1,0,99.84,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208416_aligned.json
208465,1,0,63.029,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208465_aligned.json
208592,1,0,94.594,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/208592_aligned.json
209354,1,0,74.188,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/209354_aligned.json
209758,1,0,89.656,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/209758_aligned.json
209775,1,0,74.987,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/209775_aligned.json
209869,1,0,126.304,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/209869_aligned.json
210098,1,0,80.016,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210098_aligned.json
210238,1,0,100.473,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210238_aligned.json
210240,1,0,96.549,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210240_aligned.json
210259,1,0,145.645,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210259_aligned.json
210433,1,0,71.574,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210433_aligned.json
210555,1,0,60.288,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210555_aligned.json
210618,1,0,109.227,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/210618_aligned.json
21137,1,0,72.4,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21137_aligned.json
211611,1,0,69.92,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/211611_aligned.json
211875,1,0,74.374,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/211875_aligned.json
212532,1,0,63.019,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/212532_aligned.json
21285,1,0,96.108,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21285_aligned.json
213207,1,0,89.344,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/213207_aligned.json
213327,1,0,72.576,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/213327_aligned.json
213375,1,0,99.264,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/213375_aligned.json
213619,1,0,82.199,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/213619_aligned.json
214095,1,0,80.768,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/214095_aligned.json
215259,1,0,62.976,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/215259_aligned.json
215318,1,0,62.648,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/215318_aligned.json
215343,1,0,129.289,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/215343_aligned.json
216007,1,0,179.008,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/216007_aligned.json
216030,1,0,91.691,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/216030_aligned.json
216097,1,0,98.24,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/216097_aligned.json
21638,1,0,67.04,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21638_aligned.json
216831,1,0,76.626,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/216831_aligned.json
216857,1,0,105.512,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/216857_aligned.json
21696,1,0,67.499,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21696_aligned.json
21727,1,0,70.624,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21727_aligned.json
21735,1,0,70.976,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21735_aligned.json
217395,1,0,83.712,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/217395_aligned.json
21844,1,0,65.6,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/21844_aligned.json
218708,1,0,110.24,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/218708_aligned.json
218757,1,0,142.272,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/218757_aligned.json
218912,1,0,90.69,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/218912_aligned.json
219310,1,0,79.813,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219310_aligned.json
219350,1,0,130.752,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219350_aligned.json
219460,1,0,111.68,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219460_aligned.json
219600,1,0,121.557,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219600_aligned.json
219605,1,0,99.766,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219605_aligned.json
219614,1,0,114.405,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219614_aligned.json
219620,1,0,106.278,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219620_aligned.json
219627,1,0,109.075,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219627_aligned.json
219775,1,0,74.368,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/219775_aligned.json
220134,1,0,174.986,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220134_aligned.json
220200,1,0,94.9,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220200_aligned.json
220548,1,0,165.376,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220548_aligned.json
220550,1,0,137.984,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220550_aligned.json
220809,1,0,80.768,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220809_aligned.json
220832,1,0,84.896,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/220832_aligned.json
221104,1,0,69.76,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/221104_aligned.json
221137,1,0,79.616,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/221137_aligned.json
221153,1,0,105.405,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/221153_aligned.json
221274,1,0,114.592,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/221274_aligned.json
221740,1,0,77.312,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/221740_aligned.json
222116,1,0,73.216,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/222116_aligned.json
222247,1,0,145.445,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/222247_aligned.json
222510,1,0,76.16,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/222510_aligned.json
222605,1,0,115.543,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/222605_aligned.json
22277,1,0,60.896,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22277_aligned.json
22305,1,0,64.256,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22305_aligned.json
223333,1,0,85.44,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223333_aligned.json
223338,1,0,67.04,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223338_aligned.json
22335,1,0,85.264,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22335_aligned.json
223377,1,0,92.672,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223377_aligned.json
223431,1,0,80.128,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223431_aligned.json
22344,1,0,68.224,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22344_aligned.json
22360,1,0,70.368,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22360_aligned.json
22373,1,0,94.877,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22373_aligned.json
223883,1,0,79.715,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223883_aligned.json
223885,1,0,126.062,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223885_aligned.json
223926,1,0,94.436,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/223926_aligned.json
224238,1,0,101.541,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224238_aligned.json
224263,1,0,99.712,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224263_aligned.json
224271,1,0,109.877,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224271_aligned.json
224285,1,0,95.992,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224285_aligned.json
224292,1,0,79.52,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224292_aligned.json
224325,1,0,75.808,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224325_aligned.json
224370,1,0,92.736,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224370_aligned.json
224472,1,0,74.432,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224472_aligned.json
224498,1,0,118.538,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224498_aligned.json
224599,1,0,91.162,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224599_aligned.json
224622,1,0,76.092,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224622_aligned.json
224631,1,0,104.049,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224631_aligned.json
224648,1,0,91.092,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224648_aligned.json
224649,1,0,82.849,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224649_aligned.json
224772,1,0,106.006,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224772_aligned.json
224817,1,0,69.76,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224817_aligned.json
224869,1,0,96.503,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/224869_aligned.json
225343,1,0,95.017,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/225343_aligned.json
225416,1,0,104.931,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/225416_aligned.json
225768,1,0,114.336,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/225768_aligned.json
225770,1,0,114.475,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/225770_aligned.json
22649,1,0,83.221,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22649_aligned.json
226601,1,0,94.552,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/226601_aligned.json
226602,1,0,91.928,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/226602_aligned.json
226640,1,0,78.56,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/226640_aligned.json
22689,1,0,82.176,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22689_aligned.json
227173,1,0,107.555,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/227173_aligned.json
22719,1,0,74.944,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22719_aligned.json
227416,1,0,101.541,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/227416_aligned.json
227426,1,0,93.972,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/227426_aligned.json
227556,1,0,82.431,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/227556_aligned.json
22785,1,0,85.376,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22785_aligned.json
22798,1,0,77.824,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22798_aligned.json
22821,1,0,77.555,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22821_aligned.json
228561,1,0,60.93,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/228561_aligned.json
22880,1,0,68.917,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22880_aligned.json
22884,1,0,94.459,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22884_aligned.json
228925,1,0,124.416,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/228925_aligned.json
22901,1,0,64.16,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/22901_aligned.json
229090,1,0,159.936,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229090_aligned.json
229296,1,0,124.367,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229296_aligned.json
229637,1,0,74.258,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229637_aligned.json
229808,1,0,95.808,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229808_aligned.json
229903,1,0,71.424,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229903_aligned.json
229967,1,0,81.92,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/229967_aligned.json
230252,1,0,80.69,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/230252_aligned.json
230422,1,0,152.852,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/230422_aligned.json
230692,1,0,108.159,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/230692_aligned.json
231025,1,0,107.094,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/231025_aligned.json
231412,1,0,63.029,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/231412_aligned.json
231453,1,0,60.927,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/231453_aligned.json
232464,1,0,79.691,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/232464_aligned.json
23289,1,0,92.648,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/23289_aligned.json
233171,1,0,84.312,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233171_aligned.json
233356,1,0,81.686,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233356_aligned.json
233366,1,0,75.326,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233366_aligned.json
233389,1,0,111.296,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233389_aligned.json
233405,1,0,118.84,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233405_aligned.json
233431,1,0,90.837,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233431_aligned.json
23343,1,0,94.134,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/23343_aligned.json
233880,1,0,117.354,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233880_aligned.json
233939,1,0,85.652,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233939_aligned.json
233940,1,0,104.258,/media/bighdd4/Prateek/datasets/aligned_dataset/POM/Features/Transcript/P2FA/Full/233940_aligned.json
